Time,Amount,Class,prediction,dist_to_centroid,threshold,risk_score,reason,predicted_fraud_final
34839.0,266.72,0,1,16.05492579067778,8.570572024679016,7.51,Outlier (far from centroid),1.0
34909.0,24.26,0,1,11.933024816698092,8.570572024679016,5.58,Outlier (far from centroid),1.0
34914.0,4.53,0,1,15.331705456222283,8.570572024679016,7.17,Outlier (far from centroid),1.0
34934.0,12.88,0,1,10.620355188196855,8.570572024679016,4.97,Outlier (far from centroid),1.0
34952.0,545.28,0,1,10.146500739030145,8.570572024679016,4.75,Outlier (far from centroid),1.0
34990.0,1.15,0,1,15.462842935991075,8.570572024679016,7.24,Outlier (far from centroid),1.0
35026.0,4.53,0,1,15.64123527962176,8.570572024679016,7.32,Outlier (far from centroid),1.0
35052.0,1.0,0,1,13.743584824955116,8.570572024679016,6.43,Outlier (far from centroid),1.0
35081.0,0.47,0,1,9.740538938100354,8.570572024679016,4.56,Outlier (far from centroid),1.0
35261.0,2.69,0,1,12.778746749347114,8.570572024679016,5.98,Outlier (far from centroid),1.0
35276.0,256.24,0,1,9.506804194022605,8.570572024679016,4.45,Outlier (far from centroid),1.0
35314.0,5.54,0,1,16.636522402687707,8.570572024679016,7.79,Outlier (far from centroid),1.0
35317.0,8.93,0,1,11.687165542448053,8.570572024679016,5.47,Outlier (far from centroid),1.0
35432.0,222.0,0,1,9.407169537141199,8.570572024679016,4.4,Outlier (far from centroid),1.0
35525.0,134.0,0,1,20.970679094105506,8.570572024679016,9.81,Outlier (far from centroid),1.0
35630.0,706.58,0,1,9.661150173110926,8.570572024679016,4.52,Outlier (far from centroid),1.0
35710.0,182.76,0,1,13.796419336641653,8.570572024679016,6.46,Outlier (far from centroid),1.0
35721.0,28.6,0,1,14.113706580317961,8.570572024679016,6.6,Outlier (far from centroid),1.0
35771.0,60.6,1,1,19.107982163544314,8.570572024679016,8.94,Outlier (far from centroid),1.0
35792.0,283.32,0,1,10.304397043448365,8.570572024679016,4.82,Outlier (far from centroid),1.0
35846.0,201.84,0,1,11.715581809421328,8.570572024679016,5.48,Outlier (far from centroid),1.0
35866.0,7.61,1,1,26.629550985266,8.570572024679016,12.46,Outlier (far from centroid),1.0
35896.0,4.49,0,1,10.229112862815466,8.570572024679016,4.79,Outlier (far from centroid),1.0
35899.0,1.0,1,1,26.53998682638189,8.570572024679016,12.42,Outlier (far from centroid),1.0
35906.0,9.13,1,1,26.275006977935995,8.570572024679016,12.3,Outlier (far from centroid),1.0
35911.0,706.58,0,1,10.05182955692779,8.570572024679016,4.7,Outlier (far from centroid),1.0
35926.0,4.56,1,1,26.11331776652351,8.570572024679016,12.22,Outlier (far from centroid),1.0
35942.0,14.46,1,1,26.05100801169257,8.570572024679016,12.19,Outlier (far from centroid),1.0
35953.0,111.7,1,1,25.54085210336157,8.570572024679016,11.95,Outlier (far from centroid),1.0
35957.0,58.98,0,1,8.824494807650321,8.570572024679016,4.13,Outlier (far from centroid),1.0
35963.0,350.0,0,1,23.144367727535236,8.570572024679016,10.83,Outlier (far from centroid),1.0
35980.0,1.0,0,1,33.464466607107795,8.570572024679016,15.66,Outlier (far from centroid),1.0
36015.0,1.0,0,1,33.813722822197214,8.570572024679016,15.82,Outlier (far from centroid),1.0
36030.0,16.92,0,1,12.957463579670804,8.570572024679016,6.06,Outlier (far from centroid),1.0
36030.0,16.92,0,1,12.957463579670804,8.570572024679016,6.06,Outlier (far from centroid),1.0
36030.0,9.68,0,1,12.95959415794782,8.570572024679016,6.06,Outlier (far from centroid),1.0
36030.0,9.68,0,1,12.95959415794782,8.570572024679016,6.06,Outlier (far from centroid),1.0
36034.0,0.0,0,1,13.565670380762935,8.570572024679016,6.35,Outlier (far from centroid),1.0
36036.0,164.0,0,1,10.917015010893715,8.570572024679016,5.11,Outlier (far from centroid),1.0
36047.0,1.0,0,1,34.40587509361564,8.570572024679016,16.1,Outlier (far from centroid),1.0
36050.0,0.99,0,1,10.677983456444585,8.570572024679016,5.0,Outlier (far from centroid),1.0
36051.0,100.0,0,1,12.941547771744112,8.570572024679016,6.06,Outlier (far from centroid),1.0
36083.0,1.9,0,1,13.388933822459101,8.570572024679016,6.27,Outlier (far from centroid),1.0
36085.0,1.0,0,1,35.237210335152334,8.570572024679016,16.49,Outlier (far from centroid),1.0
36086.0,4.58,0,1,10.416776004146366,8.570572024679016,4.87,Outlier (far from centroid),1.0
36096.0,14.27,0,1,8.947475732835033,8.570572024679016,4.19,Outlier (far from centroid),1.0
36097.0,1.0,0,1,15.18007550356721,8.570572024679016,7.1,Outlier (far from centroid),1.0
36132.0,1.0,0,1,36.31170846926359,8.570572024679016,16.99,Outlier (far from centroid),1.0
36170.0,111.7,1,1,25.46107832101013,8.570572024679016,11.92,Outlier (far from centroid),1.0
36186.0,1.0,0,1,37.62100640487294,8.570572024679016,17.61,Outlier (far from centroid),1.0
36186.0,214.0,0,1,9.264590016655244,8.570572024679016,4.34,Outlier (far from centroid),1.0
36225.0,1.0,0,1,39.149491951134806,8.570572024679016,18.32,Outlier (far from centroid),1.0
36311.0,283.32,0,1,10.20591482618036,8.570572024679016,4.78,Outlier (far from centroid),1.0
36351.0,39.0,0,1,9.435367492897102,8.570572024679016,4.42,Outlier (far from centroid),1.0
36364.0,9.84,0,1,12.37408418525536,8.570572024679016,5.79,Outlier (far from centroid),1.0
36378.0,20.0,0,1,10.171890350925418,8.570572024679016,4.76,Outlier (far from centroid),1.0
36438.0,23.9,0,1,20.47214469848588,8.570572024679016,9.58,Outlier (far from centroid),1.0
36478.0,232.98,0,1,9.723673853810084,8.570572024679016,4.55,Outlier (far from centroid),1.0
36503.0,162.92,0,1,9.776447338545063,8.570572024679016,4.58,Outlier (far from centroid),1.0
36504.0,0.89,0,1,8.732886624463742,8.570572024679016,4.09,Outlier (far from centroid),1.0
36507.0,435.57,0,1,9.633135716137888,8.570572024679016,4.51,Outlier (far from centroid),1.0
36520.0,1.0,0,1,40.877738658163736,8.570572024679016,19.13,Outlier (far from centroid),1.0
36524.0,58.09,0,1,41.32818420925752,8.570572024679016,19.34,Outlier (far from centroid),1.0
36533.0,7.68,0,1,10.153124106248441,8.570572024679016,4.75,Outlier (far from centroid),1.0
36541.0,30.08,0,1,8.895580047038973,8.570572024679016,4.16,Outlier (far from centroid),1.0
36541.0,30.08,0,1,8.895580047038973,8.570572024679016,4.16,Outlier (far from centroid),1.0
36541.0,23.62,0,1,9.710112813489408,8.570572024679016,4.54,Outlier (far from centroid),1.0
36541.0,23.62,0,1,9.710112813489408,8.570572024679016,4.54,Outlier (far from centroid),1.0
36542.0,8.81,0,1,9.7544293672925,8.570572024679016,4.56,Outlier (far from centroid),1.0
36542.0,8.81,0,1,9.7544293672925,8.570572024679016,4.56,Outlier (far from centroid),1.0
36542.0,32.29,0,1,9.715493237289495,8.570572024679016,4.55,Outlier (far from centroid),1.0
36542.0,32.29,0,1,9.715493237289495,8.570572024679016,4.55,Outlier (far from centroid),1.0
36546.0,1.79,0,1,8.801635677101995,8.570572024679016,4.12,Outlier (far from centroid),1.0
36580.0,7.98,0,1,8.987313570364066,8.570572024679016,4.21,Outlier (far from centroid),1.0
36606.0,258.32,0,1,12.933239162344679,8.570572024679016,6.05,Outlier (far from centroid),1.0
36621.0,662.65,0,1,15.156728763228976,8.570572024679016,7.09,Outlier (far from centroid),1.0
36636.0,2.45,0,1,13.231096757501609,8.570572024679016,6.19,Outlier (far from centroid),1.0
36647.0,500.91,0,1,11.397236049829763,8.570572024679016,5.33,Outlier (far from centroid),1.0
36652.0,0.97,0,1,12.153507398552565,8.570572024679016,5.69,Outlier (far from centroid),1.0
36681.0,97.84,0,1,12.470395797956822,8.570572024679016,5.84,Outlier (far from centroid),1.0
36691.0,79.0,0,1,9.75171103415441,8.570572024679016,4.56,Outlier (far from centroid),1.0
36780.0,266.72,0,1,16.23715455730011,8.570572024679016,7.6,Outlier (far from centroid),1.0
36782.0,0.89,0,1,8.953879298662567,8.570572024679016,4.19,Outlier (far from centroid),1.0
36821.0,0.89,0,1,9.185975927786544,8.570572024679016,4.3,Outlier (far from centroid),1.0
36842.0,160.0,0,1,8.69602090197681,8.570572024679016,4.07,Outlier (far from centroid),1.0
36888.0,20.0,0,1,9.293510671226338,8.570572024679016,4.35,Outlier (far from centroid),1.0
36897.0,200.0,0,1,10.866046035739553,8.570572024679016,5.09,Outlier (far from centroid),1.0
36911.0,7.68,0,1,12.979759748001054,8.570572024679016,6.07,Outlier (far from centroid),1.0
36957.0,86.9,0,1,10.300470002896192,8.570572024679016,4.82,Outlier (far from centroid),1.0
36961.0,113.5,0,1,8.722673645197965,8.570572024679016,4.08,Outlier (far from centroid),1.0
36984.0,552.1,0,1,12.097314219929327,8.570572024679016,5.66,Outlier (far from centroid),1.0
37022.0,6.83,0,1,8.786055788437846,8.570572024679016,4.11,Outlier (far from centroid),1.0
37023.0,113.75,0,1,15.455757453504786,8.570572024679016,7.23,Outlier (far from centroid),1.0
37030.0,669.4,0,1,18.54059953232187,8.570572024679016,8.68,Outlier (far from centroid),1.0
37109.0,50.0,0,1,13.66750371266817,8.570572024679016,6.4,Outlier (far from centroid),1.0
37124.0,68.73,0,1,8.794909445736508,8.570572024679016,4.12,Outlier (far from centroid),1.0
37129.0,89.99,0,1,9.78686857485342,8.570572024679016,4.58,Outlier (far from centroid),1.0
37167.0,12.31,1,1,17.33205736288531,8.570572024679016,8.11,Outlier (far from centroid),1.0
37248.0,921.08,0,1,10.661943353146796,8.570572024679016,4.99,Outlier (far from centroid),1.0
37256.0,18.75,0,1,18.735840622247427,8.570572024679016,8.77,Outlier (far from centroid),1.0
37263.0,90.0,0,1,10.822598559704483,8.570572024679016,5.06,Outlier (far from centroid),1.0
37275.0,1.0,0,1,13.623326540418219,8.570572024679016,6.38,Outlier (far from centroid),1.0
37342.0,1.0,0,1,8.972035958256315,8.570572024679016,4.2,Outlier (far from centroid),1.0
37350.0,0.89,0,1,8.863876687254711,8.570572024679016,4.15,Outlier (far from centroid),1.0
37361.0,1.0,0,1,11.47961230382887,8.570572024679016,5.37,Outlier (far from centroid),1.0
37390.0,13.69,0,1,10.293434047262068,8.570572024679016,4.82,Outlier (far from centroid),1.0
37506.0,0.89,0,1,15.197267996272707,8.570572024679016,7.11,Outlier (far from centroid),1.0
37509.0,15.0,0,1,14.445589987772612,8.570572024679016,6.76,Outlier (far from centroid),1.0
37512.0,4.99,0,1,12.328897026607137,8.570572024679016,5.77,Outlier (far from centroid),1.0
37519.0,94.76,0,1,14.052597146733232,8.570572024679016,6.58,Outlier (far from centroid),1.0
37561.0,435.0,0,1,16.674234585104273,8.570572024679016,7.8,Outlier (far from centroid),1.0
37567.0,38.9,0,1,9.157221040929853,8.570572024679016,4.29,Outlier (far from centroid),1.0
37605.0,514.77,0,1,17.076482755540237,8.570572024679016,7.99,Outlier (far from centroid),1.0
37606.0,7.68,0,1,13.127775849708023,8.570572024679016,6.14,Outlier (far from centroid),1.0
37609.0,147.75,0,1,11.225721426354946,8.570572024679016,5.25,Outlier (far from centroid),1.0
37609.0,33.87,0,1,10.719762101798116,8.570572024679016,5.02,Outlier (far from centroid),1.0
37617.0,25.0,0,1,14.574137376299225,8.570572024679016,6.82,Outlier (far from centroid),1.0
37645.0,16.57,0,1,13.338663896085079,8.570572024679016,6.24,Outlier (far from centroid),1.0
37649.0,50.0,0,1,10.60594813475387,8.570572024679016,4.96,Outlier (far from centroid),1.0
37686.0,2.0,0,1,14.190759262849728,8.570572024679016,6.64,Outlier (far from centroid),1.0
37706.0,38.0,0,1,17.799161848947957,8.570572024679016,8.33,Outlier (far from centroid),1.0
37708.0,179.0,0,1,8.734829207421726,8.570572024679016,4.09,Outlier (far from centroid),1.0
37712.0,25.0,0,1,8.663922707101792,8.570572024679016,4.05,Outlier (far from centroid),1.0
37720.0,0.89,0,1,15.176844448943958,8.570572024679016,7.1,Outlier (far from centroid),1.0
37775.0,274.0,0,1,8.862600150533654,8.570572024679016,4.15,Outlier (far from centroid),1.0
37802.0,100.0,0,1,18.36467039601402,8.570572024679016,8.59,Outlier (far from centroid),1.0
37827.0,206.37,0,1,21.321370269490043,8.570572024679016,9.98,Outlier (far from centroid),1.0
37897.0,39.95,0,1,10.565905129919615,8.570572024679016,4.94,Outlier (far from centroid),1.0
37912.0,1.0,0,1,19.84918015557905,8.570572024679016,9.29,Outlier (far from centroid),1.0
37914.0,703.0,0,1,19.02894314499223,8.570572024679016,8.91,Outlier (far from centroid),1.0
37930.0,25.0,0,1,9.205705151405944,8.570572024679016,4.31,Outlier (far from centroid),1.0
37938.0,7.64,0,1,16.690242189683875,8.570572024679016,7.81,Outlier (far from centroid),1.0
37949.0,55.0,0,1,20.55210363158796,8.570572024679016,9.62,Outlier (far from centroid),1.0
37973.0,197.76,0,1,9.614409569064087,8.570572024679016,4.5,Outlier (far from centroid),1.0
38044.0,43.11,0,1,10.526923849824666,8.570572024679016,4.93,Outlier (far from centroid),1.0
38085.0,25.0,0,1,9.79340572977369,8.570572024679016,4.58,Outlier (far from centroid),1.0
38169.0,438.2,0,1,12.12135676563274,8.570572024679016,5.67,Outlier (far from centroid),1.0
38184.0,45.13,0,1,17.474412145767374,8.570572024679016,8.18,Outlier (far from centroid),1.0
38195.0,34.0,0,1,9.204609164837501,8.570572024679016,4.31,Outlier (far from centroid),1.0
38253.0,29.67,0,1,17.85093583330322,8.570572024679016,8.35,Outlier (far from centroid),1.0
38301.0,1.77,0,1,12.590075518086,8.570572024679016,5.89,Outlier (far from centroid),1.0
38316.0,0.89,0,1,8.649835528097231,8.570572024679016,4.05,Outlier (far from centroid),1.0
38337.0,344.0,0,1,15.681184754298025,8.570572024679016,7.34,Outlier (far from centroid),1.0
38347.0,7.58,0,1,9.389553744252503,8.570572024679016,4.39,Outlier (far from centroid),1.0
38354.0,15.0,0,1,14.225639578803522,8.570572024679016,6.66,Outlier (far from centroid),1.0
38361.0,22.75,0,1,9.038253647105359,8.570572024679016,4.23,Outlier (far from centroid),1.0
38407.0,7.98,0,1,16.42335492827616,8.570572024679016,7.69,Outlier (far from centroid),1.0
38453.0,341.8,0,1,10.847039012323155,8.570572024679016,5.08,Outlier (far from centroid),1.0
38470.0,263.32,0,1,10.157343767956814,8.570572024679016,4.75,Outlier (far from centroid),1.0
38517.0,46.0,0,1,9.277259665918901,8.570572024679016,4.34,Outlier (far from centroid),1.0
38531.0,263.32,0,1,10.288218941871373,8.570572024679016,4.81,Outlier (far from centroid),1.0
38541.0,4.75,0,1,12.698369856511478,8.570572024679016,5.94,Outlier (far from centroid),1.0
38624.0,121.8,0,1,9.924087711305708,8.570572024679016,4.64,Outlier (far from centroid),1.0
38643.0,0.77,0,1,11.762177238784354,8.570572024679016,5.5,Outlier (far from centroid),1.0
29601.0,5239.5,0,3,38.9956586981104,26.948150995669252,18.25,Outlier (far from centroid),1.0
30537.0,7879.42,0,3,38.808453869639315,26.948150995669252,18.16,Outlier (far from centroid),1.0
30907.0,870.0,0,3,30.19086886707961,26.948150995669252,14.13,Outlier (far from centroid),1.0
32351.0,3889.0,0,3,34.690646941467605,26.948150995669252,16.23,Outlier (far from centroid),1.0
32507.0,650.2,0,3,35.81458255884334,26.948150995669252,16.76,Outlier (far from centroid),1.0
32551.0,275.42,0,3,28.470710816930634,26.948150995669252,13.32,Outlier (far from centroid),1.0
32605.0,7429.15,0,3,70.79012339065899,26.948150995669252,33.13,Outlier (far from centroid),1.0
32987.0,4907.01,0,3,33.35137703798287,26.948150995669252,15.61,Outlier (far from centroid),1.0
33309.0,4313.82,0,3,41.37982153972974,26.948150995669252,19.37,Outlier (far from centroid),1.0
34063.0,4140.2,0,3,27.21677813124807,26.948150995669252,12.74,Outlier (far from centroid),1.0
36762.0,3000.0,0,3,37.97842506190931,26.948150995669252,17.77,Outlier (far from centroid),1.0
32594.0,29.9,0,4,19.40412776248309,10.259524713345087,9.08,Outlier (far from centroid),1.0
33022.0,61.42,0,4,16.87925042400031,10.259524713345087,7.9,Outlier (far from centroid),1.0
33833.0,30.0,0,4,19.76469490064082,10.259524713345087,9.25,Outlier (far from centroid),1.0
35264.0,311.2,0,4,25.454418478228288,10.259524713345087,11.91,Outlier (far from centroid),1.0
37407.0,1.98,0,4,13.671352858388229,10.259524713345087,6.4,Outlier (far from centroid),1.0
37596.0,143.58,0,4,11.151039262215331,10.259524713345087,5.22,Outlier (far from centroid),1.0
37635.0,50.0,0,4,12.286795899046389,10.259524713345087,5.75,Outlier (far from centroid),1.0
37905.0,7.68,0,4,15.581939581913305,10.259524713345087,7.29,Outlier (far from centroid),1.0
37950.0,30.24,0,4,13.86685275063162,10.259524713345087,6.49,Outlier (far from centroid),1.0
37987.0,105.43,0,4,16.038613592880523,10.259524713345087,7.51,Outlier (far from centroid),1.0
29494.0,99.99,0,2,11.961099678359767,9.559095614093742,5.6,Outlier (far from centroid),1.0
29508.0,89.99,0,2,12.561085505878916,9.559095614093742,5.88,Outlier (far from centroid),1.0
29518.0,99.99,0,2,12.744363682079822,9.559095614093742,5.96,Outlier (far from centroid),1.0
29526.0,0.68,1,2,12.602077699326445,9.559095614093742,5.9,Outlier (far from centroid),1.0
29531.0,0.68,1,2,12.746424197594225,9.559095614093742,5.97,Outlier (far from centroid),1.0
29536.0,89.99,0,2,12.522854303427973,9.559095614093742,5.86,Outlier (far from centroid),1.0
29539.0,89.99,0,2,13.368191632878982,9.559095614093742,6.26,Outlier (far from centroid),1.0
29546.0,99.99,0,2,13.535326002107835,9.559095614093742,6.33,Outlier (far from centroid),1.0
29568.0,99.99,0,2,14.335931304344834,9.559095614093742,6.71,Outlier (far from centroid),1.0
29588.0,99.99,0,2,15.14463655106952,9.559095614093742,7.09,Outlier (far from centroid),1.0
29664.0,1.0,0,2,21.320356024652376,9.559095614093742,9.98,Outlier (far from centroid),1.0
29680.0,44.99,0,2,14.16935569215946,9.559095614093742,6.63,Outlier (far from centroid),1.0
29696.0,89.99,0,2,9.762314468392507,9.559095614093742,4.57,Outlier (far from centroid),1.0
29753.0,0.68,1,2,15.40560441671424,9.559095614093742,7.21,Outlier (far from centroid),1.0
29815.0,89.99,0,2,13.322056126752878,9.559095614093742,6.23,Outlier (far from centroid),1.0
29889.0,89.99,0,2,10.214633937527692,9.559095614093742,4.78,Outlier (far from centroid),1.0
30014.0,89.99,0,2,14.129822561066918,9.559095614093742,6.61,Outlier (far from centroid),1.0
30042.0,89.99,0,2,14.945031861191072,9.559095614093742,6.99,Outlier (far from centroid),1.0
30047.0,89.99,0,2,21.312451669499485,9.559095614093742,9.97,Outlier (far from centroid),1.0
30073.0,89.99,0,2,21.32112736540245,9.559095614093742,9.98,Outlier (far from centroid),1.0
30087.0,89.99,0,2,10.718514420217238,9.559095614093742,5.02,Outlier (far from centroid),1.0
30286.0,99.99,0,2,11.270635544270572,9.559095614093742,5.27,Outlier (far from centroid),1.0
30314.0,99.99,0,2,11.868356753142038,9.559095614093742,5.55,Outlier (far from centroid),1.0
30359.0,89.99,0,2,15.955075928543351,9.559095614093742,7.47,Outlier (far from centroid),1.0
30383.0,89.99,0,2,16.76965100228217,9.559095614093742,7.85,Outlier (far from centroid),1.0
30424.0,89.99,0,2,17.59218453836362,9.559095614093742,8.23,Outlier (far from centroid),1.0
30527.0,89.99,0,2,10.191951552402267,9.559095614093742,4.77,Outlier (far from centroid),1.0
30549.0,89.99,0,2,10.955026633826398,9.559095614093742,5.13,Outlier (far from centroid),1.0
30571.0,89.99,0,2,11.732941762036281,9.559095614093742,5.49,Outlier (far from centroid),1.0
30599.0,89.99,0,2,12.522906243424982,9.559095614093742,5.86,Outlier (far from centroid),1.0
30622.0,99.99,0,2,12.492074075060396,9.559095614093742,5.85,Outlier (far from centroid),1.0
30647.0,99.99,0,2,13.145254209979871,9.559095614093742,6.15,Outlier (far from centroid),1.0
30670.0,99.99,0,2,13.822825372350191,9.559095614093742,6.47,Outlier (far from centroid),1.0
30875.0,89.99,0,2,13.321976278202612,9.559095614093742,6.23,Outlier (far from centroid),1.0
31052.0,89.99,0,2,14.517139838037668,9.559095614093742,6.79,Outlier (far from centroid),1.0
31142.0,89.99,0,2,15.763057825872021,9.559095614093742,7.38,Outlier (far from centroid),1.0
31264.0,1.0,0,2,14.126101017904418,9.559095614093742,6.61,Outlier (far from centroid),1.0
31270.0,89.99,0,2,15.225584107019829,9.559095614093742,7.13,Outlier (far from centroid),1.0
31297.0,89.99,0,2,15.953244313372666,9.559095614093742,7.47,Outlier (far from centroid),1.0
31662.0,1.0,0,2,16.582968621573663,9.559095614093742,7.76,Outlier (far from centroid),1.0
31718.0,4.49,0,2,16.686931018619024,9.559095614093742,7.81,Outlier (far from centroid),1.0
31743.0,89.99,0,2,17.393224115753732,9.559095614093742,8.14,Outlier (far from centroid),1.0
31818.0,89.99,0,2,14.90498044783255,9.559095614093742,6.98,Outlier (far from centroid),1.0
31837.0,89.99,0,2,17.374488347725983,9.559095614093742,8.13,Outlier (far from centroid),1.0
31877.0,89.99,0,2,18.21952490805167,9.559095614093742,8.53,Outlier (far from centroid),1.0
32028.0,89.99,0,2,15.732328530072808,9.559095614093742,7.36,Outlier (far from centroid),1.0
32123.0,89.99,0,2,19.05611933377174,9.559095614093742,8.92,Outlier (far from centroid),1.0
32206.0,89.99,0,2,16.557674767201963,9.559095614093742,7.75,Outlier (far from centroid),1.0
32232.0,89.99,0,2,17.387710317821377,9.559095614093742,8.14,Outlier (far from centroid),1.0
32261.0,89.99,0,2,18.22142518806368,9.559095614093742,8.53,Outlier (far from centroid),1.0
32289.0,89.99,0,2,19.058345058075435,9.559095614093742,8.92,Outlier (far from centroid),1.0
32349.0,89.99,0,2,19.895584360390274,9.559095614093742,9.31,Outlier (far from centroid),1.0
32628.0,1.0,0,2,18.16732857782458,9.559095614093742,8.5,Outlier (far from centroid),1.0
32831.0,99.99,0,2,9.691923373045825,9.559095614093742,4.54,Outlier (far from centroid),1.0
32914.0,99.99,0,2,18.893470582522067,9.559095614093742,8.84,Outlier (far from centroid),1.0
32963.0,99.99,0,2,19.693743609123842,9.559095614093742,9.22,Outlier (far from centroid),1.0
33095.0,4.49,0,2,18.38978157464638,9.559095614093742,8.61,Outlier (far from centroid),1.0
37621.0,0.76,0,2,13.610163281308552,9.559095614093742,6.37,Outlier (far from centroid),1.0
29785.0,30.3,1,0,12.65614446890964,8.66864869805556,5.92,Outlier (far from centroid),1.0
37349.0,1.49,0,0,9.05589374484214,8.66864869805556,4.24,Outlier (far from centroid),1.0
38631.0,41.0,0,0,9.353638406217733,8.66864869805556,4.38,Outlier (far from centroid),1.0
38670.0,84.0,0,1,11.248130207161637,8.570572024679016,5.26,Outlier (far from centroid),1.0
38684.0,6.82,0,1,18.57331922366121,8.570572024679016,8.69,Outlier (far from centroid),1.0
38701.0,1.0,0,1,10.793364003909733,8.570572024679016,5.05,Outlier (far from centroid),1.0
38705.0,114.0,0,1,10.430972980920602,8.570572024679016,4.88,Outlier (far from centroid),1.0
38710.0,25.0,0,1,14.673578284602703,8.570572024679016,6.87,Outlier (far from centroid),1.0
38714.0,0.92,0,1,11.569207750390055,8.570572024679016,5.41,Outlier (far from centroid),1.0
38724.0,14.4,0,1,20.876976481348482,8.570572024679016,9.77,Outlier (far from centroid),1.0
38797.0,0.92,0,1,11.471762302468155,8.570572024679016,5.37,Outlier (far from centroid),1.0
38805.0,49.74,0,1,8.927296561539778,8.570572024679016,4.18,Outlier (far from centroid),1.0
38884.0,49.74,0,1,9.715243264328544,8.570572024679016,4.55,Outlier (far from centroid),1.0
38907.0,266.0,0,1,16.69764827998949,8.570572024679016,7.81,Outlier (far from centroid),1.0
38908.0,31.75,0,1,20.86036147883415,8.570572024679016,9.76,Outlier (far from centroid),1.0
38963.0,49.74,0,1,10.514536617251506,8.570572024679016,4.92,Outlier (far from centroid),1.0
38996.0,30.0,0,1,14.822813827413746,8.570572024679016,6.94,Outlier (far from centroid),1.0
39023.0,15.0,0,1,14.055427852056916,8.570572024679016,6.58,Outlier (far from centroid),1.0
39048.0,49.74,0,1,11.322772715902357,8.570572024679016,5.3,Outlier (far from centroid),1.0
39097.0,700.0,0,1,10.288360450741827,8.570572024679016,4.81,Outlier (far from centroid),1.0
39123.0,49.74,0,1,12.138180222298185,8.570572024679016,5.68,Outlier (far from centroid),1.0
39137.0,358.95,0,1,14.279711958043542,8.570572024679016,6.68,Outlier (far from centroid),1.0
39174.0,1.98,0,1,19.857072547347578,8.570572024679016,9.29,Outlier (far from centroid),1.0
39183.0,0.76,0,1,19.813051385219165,8.570572024679016,9.27,Outlier (far from centroid),1.0
39195.0,49.74,0,1,12.95940225632142,8.570572024679016,6.06,Outlier (far from centroid),1.0
39215.0,247.83,0,1,9.761847374004823,8.570572024679016,4.57,Outlier (far from centroid),1.0
39235.0,52.52,0,1,21.01021745784919,8.570572024679016,9.83,Outlier (far from centroid),1.0
39245.0,550.0,0,1,8.737091931612383,8.570572024679016,4.09,Outlier (far from centroid),1.0
39264.0,50.77,0,1,13.147466142939042,8.570572024679016,6.15,Outlier (far from centroid),1.0
39270.0,13.02,0,1,13.20930497621393,8.570572024679016,6.18,Outlier (far from centroid),1.0
39270.0,13.02,0,1,13.20930497621393,8.570572024679016,6.18,Outlier (far from centroid),1.0
39270.0,14.08,0,1,13.209193290474241,8.570572024679016,6.18,Outlier (far from centroid),1.0
39270.0,14.08,0,1,13.209193290474241,8.570572024679016,6.18,Outlier (far from centroid),1.0
39271.0,49.74,0,1,13.785396306672464,8.570572024679016,6.45,Outlier (far from centroid),1.0
39285.0,283.32,0,1,10.544766930411358,8.570572024679016,4.93,Outlier (far from centroid),1.0
39288.0,305.0,0,1,11.904301308132974,8.570572024679016,5.57,Outlier (far from centroid),1.0
39299.0,294.0,0,1,11.434498350519943,8.570572024679016,5.35,Outlier (far from centroid),1.0
39300.0,250.0,0,1,11.756049870372056,8.570572024679016,5.5,Outlier (far from centroid),1.0
39309.0,71.38,0,1,16.28697126984467,8.570572024679016,7.62,Outlier (far from centroid),1.0
39319.0,89.99,0,1,8.97397220043373,8.570572024679016,4.2,Outlier (far from centroid),1.0
39392.0,86.14,0,1,14.247616133243493,8.570572024679016,6.67,Outlier (far from centroid),1.0
39392.0,86.14,0,1,14.247616133243493,8.570572024679016,6.67,Outlier (far from centroid),1.0
39392.0,59.89,0,1,14.271728300454516,8.570572024679016,6.68,Outlier (far from centroid),1.0
39392.0,59.89,0,1,14.271728300454516,8.570572024679016,6.68,Outlier (far from centroid),1.0
39395.0,25.82,0,1,8.655338801980085,8.570572024679016,4.05,Outlier (far from centroid),1.0
39396.0,70.02,0,1,19.1869275764448,8.570572024679016,8.98,Outlier (far from centroid),1.0
39396.0,70.02,0,1,19.1869275764448,8.570572024679016,8.98,Outlier (far from centroid),1.0
39396.0,166.14,0,1,19.122552917362572,8.570572024679016,8.95,Outlier (far from centroid),1.0
39396.0,166.14,0,1,19.122552917362572,8.570572024679016,8.95,Outlier (far from centroid),1.0
39409.0,5.25,0,1,8.571208218647254,8.570572024679016,4.01,Outlier (far from centroid),1.0
39412.0,1.98,0,1,8.583789331280155,8.570572024679016,4.02,Outlier (far from centroid),1.0
39428.0,1.75,0,1,12.955386043637226,8.570572024679016,6.06,Outlier (far from centroid),1.0
39465.0,239.98,0,1,21.545101941588662,8.570572024679016,10.08,Outlier (far from centroid),1.0
39500.0,140.0,0,1,22.33729511646293,8.570572024679016,10.45,Outlier (far from centroid),1.0
39511.0,34.93,0,1,8.865704645342355,8.570572024679016,4.15,Outlier (far from centroid),1.0
39567.0,198.0,0,1,9.728626815137567,8.570572024679016,4.55,Outlier (far from centroid),1.0
39616.0,54.43,0,1,11.085829031401882,8.570572024679016,5.19,Outlier (far from centroid),1.0
